nr_train,num_epochs,n_bad_epochs,num_hidden_layers,hidden_size,batch_size,af_first_layer,af_hidden_layers,af_output_layer,loss_function,dropout,batch_norm,learning_rate,optimizer,weight_decay,epoch_stopped,mse
6411,500,3,10,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,0.01,torch.optim.Adam,0.0001,17,0.53844285
6412,500,3,10,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,1e-05,torch.optim.Adam,0.0001,164,0.6250148
6413,500,3,10,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,10,0.6551239
6414,500,3,10,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,120,0.7459687
6415,500,3,10,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,0.01,torch.optim.Adam,0.0001,36,0.5289635
6416,500,3,10,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,128,1.6816463
6417,500,3,10,64,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,15,0.5280287
6418,500,3,10,64,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,499,0.5138527
6419,500,3,10,64,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,0.01,torch.optim.Adam,0.0001,19,0.52299833
6420,500,3,10,64,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,1e-05,torch.optim.Adam,0.0001,207,0.58078045
6421,500,3,10,64,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,12,0.98883617
6422,500,3,10,64,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,94,0.9662185
6423,500,3,10,64,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,0.01,torch.optim.Adam,0.0001,37,0.5333195
6424,500,3,10,64,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,198,3.9357302
6425,500,3,10,64,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,31,0.51882553
6426,500,3,10,64,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,499,0.5130448
6427,500,3,10,64,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,0.01,torch.optim.Adam,0.0001,22,0.53078336
6428,500,3,10,64,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,1e-05,torch.optim.Adam,0.0001,213,0.6668932
6429,500,3,10,64,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,8,3.0062256
6430,500,3,10,64,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,58,1.1863173
6431,500,3,10,64,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,0.01,torch.optim.Adam,0.0001,59,0.53393185
6432,500,3,10,64,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,193,3.1046336
6433,500,3,10,128,16,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,10,1540083.8
6434,500,3,10,128,16,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,499,0.527089
6435,500,3,10,128,16,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,15,995314500000.0
6436,500,3,10,128,16,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,44,0.65071994
6437,500,3,10,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,11,1875356.9
6438,500,3,10,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,159,0.51730704
6439,500,3,10,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,8,11862450000000.0
6440,500,3,10,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,42,0.6835014
6441,500,3,10,128,64,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,13,9295072.0
6442,500,3,10,128,64,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,370,0.51439846
6443,500,3,10,128,64,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,0.01,torch.optim.Adam,0.0001,57,0.5533463
6444,500,3,10,128,64,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,1e-05,torch.optim.Adam,0.0001,109,0.7289775
6445,500,3,10,128,64,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,29,1558297000.0
6446,500,3,10,128,64,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,56,0.66594255
6447,500,3,10,128,64,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,0.01,torch.optim.Adam,0.0001,11,0.5353494
6448,500,3,10,128,64,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,73,0.7677614
6449,500,3,10,128,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,16,120479965000.0
6450,500,3,10,128,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,296,0.51426625
6451,500,3,10,128,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,0.01,torch.optim.Adam,0.0001,65,0.52133805
6452,500,3,10,128,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,1e-05,torch.optim.Adam,0.0001,93,0.82552004
6453,500,3,10,128,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,21,2.3228255e+16
6454,500,3,10,128,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,85,0.6886117
6455,500,3,10,128,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,0.01,torch.optim.Adam,0.0001,35,0.5232662
6456,500,3,10,128,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,57,0.7848801
6457,500,3,10,128,256,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,19,0.52196926
6458,500,3,10,128,256,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,499,0.51306176
6459,500,3,10,128,256,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,0.01,torch.optim.Adam,0.0001,11,0.5237278
6460,500,3,10,128,256,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,1e-05,torch.optim.Adam,0.0001,125,0.6168248
6461,500,3,10,128,256,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,33,0.71608853
6462,500,3,10,128,256,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,52,0.8266091
6463,500,3,10,128,256,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,0.01,torch.optim.Adam,0.0001,38,0.520572
6464,500,3,10,128,256,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,66,1.7984024
6465,500,3,10,128,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,18,393970140.0
6466,500,3,10,128,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,499,0.51354736
6467,500,3,10,128,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,0.01,torch.optim.Adam,0.0001,8,0.54725105
6468,500,3,10,128,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,1e-05,torch.optim.Adam,0.0001,123,0.6230745
6469,500,3,10,128,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,8,324644800000.0
6470,500,3,10,128,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,66,0.7586603
6471,500,3,10,128,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,0.01,torch.optim.Adam,0.0001,29,0.5213884
6472,500,3,10,128,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,74,1.5452185
6473,500,3,10,128,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,21,0.55521387
6474,500,3,10,128,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,499,0.5129845
6475,500,3,10,128,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,0.01,torch.optim.Adam,0.0001,8,0.54672706
6476,500,3,10,128,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,1e-05,torch.optim.Adam,0.0001,140,0.60622317
6477,500,3,10,128,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,9,257.0097
6478,500,3,10,128,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,66,0.8426084
6479,500,3,10,128,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,0.01,torch.optim.Adam,0.0001,40,0.523232
6480,500,3,10,128,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,137,2.7625833
6481,500,3,10,128,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,11,0.53227395
6482,500,3,10,128,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,499,0.51290524
6483,500,3,10,128,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,0.01,torch.optim.Adam,0.0001,11,0.53597355
6484,500,3,10,128,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,1e-05,torch.optim.Adam,0.0001,166,0.60186297
6485,500,3,10,128,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,14,0.6595675
6486,500,3,10,128,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,98,0.7676475
6487,500,3,10,128,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,0.01,torch.optim.Adam,0.0001,39,0.52277213
6488,500,3,10,128,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,121,2.591212
6489,500,3,10,256,16,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,9,7.028932e+31
6490,500,3,10,256,16,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,470,0.55250853
6491,500,3,10,256,16,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,8,3.8708617e+28
6492,500,3,10,256,16,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,54,0.57395494
6493,500,3,10,256,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,11,247340860000.0
6494,500,3,10,256,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,396,0.55376196
6495,500,3,10,256,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,8,11317517000000.0
6496,500,3,10,256,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,39,0.60411394
6497,500,3,10,256,64,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,12,348473350000000.0
6498,500,3,10,256,64,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,499,0.52948475
6499,500,3,10,256,64,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,0.01,torch.optim.Adam,0.0001,103,0.5910591
6500,500,3,10,256,64,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,1e-05,torch.optim.Adam,0.0001,31,0.73267835
6501,500,3,10,256,64,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,8,1878699500000000.0
6502,500,3,10,256,64,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,42,0.6768803
6503,500,3,10,256,64,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,0.01,torch.optim.Adam,0.0001,15,0.52612203
6504,500,3,10,256,64,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,83,1.1764587
6505,500,3,10,256,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,17,89815600000000.0
6506,500,3,10,256,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,133,0.5154624
6507,500,3,10,256,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,0.01,torch.optim.Adam,0.0001,166,0.5748288
6508,500,3,10,256,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,1e-05,torch.optim.Adam,0.0001,28,0.727441
6509,500,3,10,256,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,9,872056.7
6510,500,3,10,256,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,34,0.7198106
6511,500,3,10,256,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,0.01,torch.optim.Adam,0.0001,31,0.5206433
6512,500,3,10,256,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,53,1.0661005
6513,500,3,10,256,256,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,14,0.5280306
6514,500,3,10,256,256,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,362,0.51702064
6515,500,3,10,256,256,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,0.01,torch.optim.Adam,0.0001,15,0.5337797
6516,500,3,10,256,256,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,1e-05,torch.optim.Adam,0.0001,75,0.71458536
6517,500,3,10,256,256,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,33,0.65074855
6518,500,3,10,256,256,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,45,0.77308357
6519,500,3,10,256,256,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,0.01,torch.optim.Adam,0.0001,33,0.52252537
6520,500,3,10,256,256,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,70,1.3637093
6521,500,3,10,256,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,17,0.5203903
6522,500,3,10,256,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,333,0.51576775
6523,500,3,10,256,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,0.01,torch.optim.Adam,0.0001,10,0.5304685
6524,500,3,10,256,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,1e-05,torch.optim.Adam,0.0001,59,0.6270118
6525,500,3,10,256,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,23,0.5960753
6526,500,3,10,256,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,58,0.7404693
6527,500,3,10,256,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,0.01,torch.optim.Adam,0.0001,49,0.5182945
6528,500,3,10,256,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,57,1.9762987
6529,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,64,0.52248555
6530,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,486,0.51298356
6531,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,0.01,torch.optim.Adam,0.0001,8,0.54912746
6532,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,1e-05,torch.optim.Adam,0.0001,78,0.61597586
6533,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,39,0.66255885
6534,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,56,0.7961931
6535,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,0.01,torch.optim.Adam,0.0001,56,0.5179455
6536,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,86,2.3300734
6537,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,0.01,torch.optim.Adam,0.0001,11,0.52895623
6538,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,False,1e-05,torch.optim.Adam,0.0001,360,0.5137236
6539,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,0.01,torch.optim.Adam,0.0001,17,0.564091
6540,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0,True,1e-05,torch.optim.Adam,0.0001,93,0.6666935
6541,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,0.01,torch.optim.Adam,0.0001,23,0.6612447
6542,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,79,0.71642435
6543,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,0.01,torch.optim.Adam,0.0001,51,0.519573
6544,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,MSELoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,82,2.012479
