nr_train,num_epochs,n_bad_epochs,num_hidden_layers,hidden_size,batch_size,af_first_layer,af_hidden_layers,af_output_layer,loss_function,dropout,batch_norm,learning_rate,optimizer,weight_decay,epoch_stopped,loss,accuracy,precision,precision_total,recall,recall_total,f1_score,f1_score_total,support
5836,500,3,10,128,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,1e-05,torch.optim.SGD,0.0001,15,88.39231288433075,0.2886857863220926,"[0.08571428571428572, 0.10227272727272728, 0.38190954773869346, 0.43745318352059925, 0.07611241217798595]",1.0834621564242917,"[0.02459016393442623, 0.10746268656716418, 0.1994750656167979, 0.4124293785310734, 0.4140127388535032]",1.157970033502965,"[0.03821656050955414, 0.10480349344978165, 0.26206896551724135, 0.4245728825881498, 0.12858555885262116]",0.958247460917348,"[122, 335, 1143, 1416, 157]"
5837,500,3,10,128,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,1e-05,torch.optim.Adam,0.0001,73,63.56197249889374,0.3671604160100851,"[0.0872210953346856, 0.23214285714285715, 0.6568047337278107, 0.8463726884779517, 0.09554730983302412]",1.9180886845163287,"[0.3524590163934426, 0.2716417910447761, 0.29133858267716534, 0.4201977401129944, 0.6560509554140127]",1.9916880856423915,"[0.13983739837398376, 0.25034387895460797, 0.4036363636363637, 0.5615856536101935, 0.16680161943319838]",1.5222049140083476,"[122, 335, 1143, 1416, 157]"
5838,500,3,10,128,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,1e-05,torch.optim.SGD,0.0001,8,88.56045413017273,0.3602269145918689,"[0.0, 0.0, 0.3602269145918689, 0.0, 0.0]",0.3602269145918689,"[0.0, 0.0, 1.0, 0.0, 0.0]",1.0,"[0.0, 0.0, 0.5296570898980538, 0.0, 0.0]",0.5296570898980538,"[122, 335, 1143, 1416, 157]"
5839,500,3,10,128,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,14,88.57730603218079,0.0384494169555625,"[0.03844941695556256, 0.0, 0.0, 0.0, 0.0]",0.0384494169555625,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.07405159332321701, 0.0, 0.0, 0.0, 0.0]",0.074051593323217,"[122, 335, 1143, 1416, 157]"
5840,500,3,10,128,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,1e-05,torch.optim.SGD,0.0001,8,92.63478100299837,0.3447841159785692,"[0.025157232704402517, 0.0, 0.3614337869233322, 1.0, 0.0]",1.386591019627735,"[0.03278688524590164, 0.0, 0.952755905511811, 0.0007062146892655367, 0.0]",0.9862490054469782,"[0.028469750889679717, 0.0, 0.5240615976900865, 0.0014114326040931544, 0.0]",0.5539427811838594,"[122, 335, 1143, 1416, 157]"
5841,500,3,10,128,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,73,84.12450385093689,0.0384494169555625,"[0.03844941695556256, 0.0, 0.0, 0.0, 0.0]",0.0384494169555625,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.07405159332321701, 0.0, 0.0, 0.0, 0.0]",0.074051593323217,"[122, 335, 1143, 1416, 157]"
5842,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,1e-05,torch.optim.SGD,0.0001,8,88.53911089897156,0.0384494169555625,"[0.03844941695556256, 0.0, 0.0, 0.0, 0.0]",0.0384494169555625,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.07405159332321701, 0.0, 0.0, 0.0, 0.0]",0.074051593323217,"[122, 335, 1143, 1416, 157]"
5843,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,1e-05,torch.optim.Adam,0.0001,61,70.42359590530396,0.3602269145918689,"[0.09851551956815115, 0.7547169811320755, 0.8004750593824228, 0.9467554076539102, 0.09137803979366249]",2.691841007530222,"[0.5983606557377049, 0.11940298507462686, 0.29483814523184604, 0.4018361581920904, 0.7898089171974523]",2.2042468614337203,"[0.1691772885283893, 0.20618556701030927, 0.43094629156010233, 0.5642042637580565, 0.16380449141347425]",1.5343179022703315,"[122, 335, 1143, 1416, 157]"
5844,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,True,1e-05,torch.optim.SGD,0.0001,87,85.0822081565857,0.3192562243933186,"[0.06572769953051644, 0.13846153846153847, 0.41287284144427, 0.5624438454627134, 0.10904255319148937]",1.2885484780905276,"[0.45901639344262296, 0.08059701492537313, 0.23009623797025372, 0.442090395480226, 0.2611464968152866]",1.4729465386337623,"[0.11498973305954827, 0.10188679245283018, 0.29550561797752806, 0.4950573349149862, 0.15384615384615385]",1.1612856322510463,"[122, 335, 1143, 1416, 157]"
5845,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,True,1e-05,torch.optim.Adam,0.0001,51,60.41167545318604,0.3816577371572644,"[0.08610567514677103, 0.22701149425287356, 0.6339285714285714, 0.8350785340314136, 0.09595959595959595]",1.8780838708192256,"[0.36065573770491804, 0.23582089552238805, 0.310586176727909, 0.4505649717514124, 0.6050955414012739]",1.962723323107901,"[0.13902053712480253, 0.23133235724743778, 0.4169113329418673, 0.5853211009174311, 0.16564952048823017]",1.5382348487197688,"[122, 335, 1143, 1416, 157]"
5846,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,1e-05,torch.optim.SGD,0.0001,11,88.57688665390015,0.0384494169555625,"[0.03844941695556256, 0.0, 0.0, 0.0, 0.0]",0.0384494169555625,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.07405159332321701, 0.0, 0.0, 0.0, 0.0]",0.074051593323217,"[122, 335, 1143, 1416, 157]"
5847,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,8,88.53448736667633,0.1055783170501103,"[0.0, 0.10557831705011031, 0.0, 0.0, 0.0]",0.1055783170501103,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,"[0.0, 0.19099201824401368, 0.0, 0.0, 0.0]",0.1909920182440136,"[122, 335, 1143, 1416, 157]"
5848,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,1e-05,torch.optim.SGD,0.0001,11,94.59020161628725,0.402458241411913,"[0.0, 0.0, 0.0, 0.4249832551908908, 0.0427807486631016]",0.4677640038539924,"[0.0, 0.0, 0.0, 0.8961864406779662, 0.050955414012738856]",0.947141854690705,"[0.0, 0.0, 0.0, 0.5765561108587006, 0.046511627906976744]",0.6230677387656773,"[122, 335, 1143, 1416, 157]"
5849,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,39,84.3591616153717,0.0384494169555625,"[0.03844941695556256, 0.0, 0.0, 0.0, 0.0]",0.0384494169555625,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.07405159332321701, 0.0, 0.0, 0.0, 0.0]",0.074051593323217,"[122, 335, 1143, 1416, 157]"
5850,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,1e-05,torch.optim.SGD,0.0001,11,88.55268716812134,0.0494799873936337,"[0.0, 0.0, 0.0, 0.0, 0.04947998739363379]",0.0494799873936337,"[0.0, 0.0, 0.0, 0.0, 1.0]",1.0,"[0.0, 0.0, 0.0, 0.0, 0.0942942942942943]",0.0942942942942943,"[122, 335, 1143, 1416, 157]"
5851,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,1e-05,torch.optim.Adam,0.0001,50,70.7235836982727,0.3551843681058935,"[0.1009421265141319, 0.703125, 0.805352798053528, 0.9435897435897436, 0.0905109489051095]",2.643520617062513,"[0.6147540983606558, 0.13432835820895522, 0.289588801399825, 0.3898305084745763, 0.7898089171974523]",2.218310683641465,"[0.17341040462427745, 0.2255639097744361, 0.42599742599742596, 0.5517241379310345, 0.1624099541584807]",1.5391058324856546,"[122, 335, 1143, 1416, 157]"
5852,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,1e-05,torch.optim.SGD,0.0001,71,85.8420592546463,0.1720768988339111,"[0.07301173402868318, 0.10752688172043011, 0.36462093862815886, 0.6252983293556086, 0.07020997375328084]",1.2406678574861616,"[0.45901639344262296, 0.05970149253731343, 0.08836395450568679, 0.1850282485875706, 0.6815286624203821]",1.473638751493576,"[0.12598425196850394, 0.07677543186180422, 0.14225352112676057, 0.285558583106267, 0.1273051754907793]",0.7578769635541149,"[122, 335, 1143, 1416, 157]"
5853,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,1e-05,torch.optim.Adam,0.0001,62,59.45335066318512,0.3860699653324929,"[0.08269230769230769, 0.22752808988764045, 0.6463414634146342, 0.8032786885245902, 0.1]",1.8598405495191723,"[0.3524590163934426, 0.2417910447761194, 0.32458442694663164, 0.4498587570621469, 0.5923566878980892]",1.9610499330764293,"[0.13395638629283488, 0.23444283646888567, 0.4321490972626674, 0.5767315527387958, 0.17111315547378106]",1.548393028236965,"[122, 335, 1143, 1416, 157]"
5854,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,1e-05,torch.optim.SGD,0.0001,18,88.57838785648346,0.1055783170501103,"[0.0, 0.10557831705011031, 0.0, 0.0, 0.0]",0.1055783170501103,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,"[0.0, 0.19099201824401368, 0.0, 0.0, 0.0]",0.1909920182440136,"[122, 335, 1143, 1416, 157]"
5855,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,11,88.52895522117615,0.3602269145918689,"[0.0, 0.0, 0.3602269145918689, 0.0, 0.0]",0.3602269145918689,"[0.0, 0.0, 1.0, 0.0, 0.0]",1.0,"[0.0, 0.0, 0.5296570898980538, 0.0, 0.0]",0.5296570898980538,"[122, 335, 1143, 1416, 157]"
5856,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,1e-05,torch.optim.SGD,0.0001,17,93.5144830942154,0.1055783170501103,"[0.0, 0.10581174984207202, 0.0, 0.0, 0.0]",0.105811749842072,"[0.0, 1.0, 0.0, 0.0, 0.0]",1.0,"[0.0, 0.19137389317337902, 0.0, 0.0, 0.0]",0.191373893173379,"[122, 335, 1143, 1416, 157]"
5857,500,3,10,256,512,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,50,83.2331634759903,0.0384494169555625,"[0.03847366761274046, 0.0, 0.0, 0.0, 0.0]",0.0384736676127404,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.07409656847859095, 0.0, 0.0, 0.0, 0.0]",0.0740965684785909,"[122, 335, 1143, 1416, 157]"
5858,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,1e-05,torch.optim.SGD,0.0001,9,88.54973983764648,0.3602269145918689,"[0.0, 0.0, 0.3602269145918689, 0.0, 0.0]",0.3602269145918689,"[0.0, 0.0, 1.0, 0.0, 0.0]",1.0,"[0.0, 0.0, 0.5296570898980538, 0.0, 0.0]",0.5296570898980538,"[122, 335, 1143, 1416, 157]"
5859,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,1e-05,torch.optim.Adam,0.0001,34,70.97927260398865,0.3545540497951465,"[0.09445843828715365, 0.42424242424242425, 0.7926829268292683, 0.9489795918367347, 0.088871096877502]",2.349234478073083,"[0.6147540983606558, 0.16716417910447762, 0.28433945756780404, 0.3940677966101695, 0.7070063694267515]",2.167331901069858,"[0.16375545851528386, 0.2398286937901499, 0.4185447520927238, 0.5568862275449101, 0.15789473684210523]",1.536909868785173,"[122, 335, 1143, 1416, 157]"
5860,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,True,1e-05,torch.optim.SGD,0.0001,59,86.1658284664154,0.1834226284273558,"[0.055525606469002696, 0.08571428571428572, 0.48068669527896996, 0.6350806451612904, 0.08908685968819599]",1.3460940923117446,"[0.8442622950819673, 0.03582089552238806, 0.09798775153105861, 0.22245762711864406, 0.25477707006369427]",1.4553056393177524,"[0.10419828022255943, 0.05052631578947368, 0.1627906976744186, 0.32949790794979084, 0.132013201320132]",0.7790264029563745,"[122, 335, 1143, 1416, 157]"
5861,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,True,1e-05,torch.optim.Adam,0.0001,31,63.82847797870636,0.3643239836117239,"[0.073558648111332, 0.21529745042492918, 0.6557692307692308, 0.8034528552456839, 0.09291187739463602]",1.840990061945812,"[0.30327868852459017, 0.22686567164179106, 0.2983377077865267, 0.4272598870056497, 0.6178343949044586]",1.873576349863016,"[0.11839999999999999, 0.2209302325581395, 0.4101022248947685, 0.557860765329645, 0.16153205661948378]",1.4688252794020369,"[122, 335, 1143, 1416, 157]"
5862,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,1e-05,torch.optim.SGD,0.0001,10,88.56960391998291,0.0384494169555625,"[0.03844941695556256, 0.0, 0.0, 0.0, 0.0]",0.0384494169555625,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.07405159332321701, 0.0, 0.0, 0.0, 0.0]",0.074051593323217,"[122, 335, 1143, 1416, 157]"
5863,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,13,88.53811836242676,0.4462653640088244,"[0.0, 0.0, 0.0, 0.44626536400882444, 0.0]",0.4462653640088244,"[0.0, 0.0, 0.0, 1.0, 0.0]",1.0,"[0.0, 0.0, 0.0, 0.6171279145783395, 0.0]",0.6171279145783395,"[122, 335, 1143, 1416, 157]"
5864,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,1e-05,torch.optim.SGD,0.0001,13,94.59542155265808,0.4399621809013552,"[0.0, 0.0, 0.0, 0.4448693435309114, 0.0]",0.4448693435309114,"[0.0, 0.0, 0.0, 0.9858757062146892, 0.0]",0.9858757062146892,"[0.0, 0.0, 0.0, 0.6130873956960913, 0.0]",0.6130873956960913,"[122, 335, 1143, 1416, 157]"
5865,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,48,83.54405212402344,0.0384494169555625,"[0.03844941695556256, 0.0, 0.0, 0.0, 0.0]",0.0384494169555625,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.07405159332321701, 0.0, 0.0, 0.0, 0.0]",0.074051593323217,"[122, 335, 1143, 1416, 157]"
5866,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,1e-05,torch.optim.SGD,0.0001,11,88.65782010555267,0.4462653640088244,"[0.0, 0.0, 0.0, 0.44626536400882444, 0.0]",0.4462653640088244,"[0.0, 0.0, 0.0, 1.0, 0.0]",1.0,"[0.0, 0.0, 0.0, 0.6171279145783395, 0.0]",0.6171279145783395,"[122, 335, 1143, 1416, 157]"
5867,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,1e-05,torch.optim.Adam,0.0001,46,71.00770032405853,0.3791364639142767,"[0.08971291866028708, 0.34146341463414637, 0.7250470809792844, 0.9461663947797716, 0.09412955465587045]",2.19651936370936,"[0.6147540983606558, 0.208955223880597, 0.336832895888014, 0.4096045197740113, 0.5923566878980892]",2.162503425801367,"[0.15657620041753653, 0.25925925925925924, 0.4599761051373955, 0.5717102020699852, 0.16244541484716157]",1.609967181731338,"[122, 335, 1143, 1416, 157]"
5868,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,1e-05,torch.optim.SGD,0.0001,62,86.07902407646179,0.194453198865427,"[0.05473684210526316, 0.08490566037735849, 0.38653846153846155, 0.7352941176470589, 0.08253094910591471]",1.344006030774057,"[0.4262295081967213, 0.16119402985074627, 0.17585301837270342, 0.1765536723163842, 0.3821656050955414]",1.3219958338320963,"[0.09701492537313433, 0.11122554067971165, 0.24173180998196034, 0.2847380410022779, 0.13574660633484162]",0.8704569233719257,"[122, 335, 1143, 1416, 157]"
5869,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,1e-05,torch.optim.Adam,0.0001,53,60.71188938617706,0.3772455089820359,"[0.08960573476702509, 0.2125, 0.6319444444444444, 0.8098958333333334, 0.09779179810725552]",1.8417378106520583,"[0.4098360655737705, 0.20298507462686566, 0.3184601924759405, 0.4392655367231638, 0.5923566878980892]",1.9629035572978293,"[0.14705882352941177, 0.2076335877862595, 0.42350203606748105, 0.5695970695970696, 0.16787003610108303]",1.515661553081305,"[122, 335, 1143, 1416, 157]"
5870,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,1e-05,torch.optim.SGD,0.0001,15,88.53914451599121,0.0384494169555625,"[0.03844941695556256, 0.0, 0.0, 0.0, 0.0]",0.0384494169555625,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.07405159332321701, 0.0, 0.0, 0.0, 0.0]",0.074051593323217,"[122, 335, 1143, 1416, 157]"
5871,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,1e-05,torch.optim.Adam,0.0001,9,88.54057002067566,0.0494799873936337,"[0.0, 0.0, 0.0, 0.0, 0.04947998739363379]",0.0494799873936337,"[0.0, 0.0, 0.0, 0.0, 1.0]",1.0,"[0.0, 0.0, 0.0, 0.0, 0.0942942942942943]",0.0942942942942943,"[122, 335, 1143, 1416, 157]"
5872,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,1e-05,torch.optim.SGD,0.0001,10,92.66699576377869,0.3611723920579893,"[0.0, 0.0, 0.3615068059512504, 0.8, 0.0]",1.1615068059512503,"[0.0, 0.0, 0.9991251093613298, 0.002824858757062147, 0.0]",1.001949968118392,"[0.0, 0.0, 0.5309158530915854, 0.005629838142153413, 0.0]",0.5365456912337389,"[122, 335, 1143, 1416, 157]"
5873,500,3,10,256,512,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,1e-05,torch.optim.Adam,0.0001,39,84.31925511360168,0.0384494169555625,"[0.03844941695556256, 0.0, 0.0, 0.0, 0.0]",0.0384494169555625,"[1.0, 0.0, 0.0, 0.0, 0.0]",1.0,"[0.07405159332321701, 0.0, 0.0, 0.0, 0.0]",0.074051593323217,"[122, 335, 1143, 1416, 157]"
